game_id,Year,player_id,position ,player,team,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,comb_pass_play,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,rec_air_yds,rec_yac,rec_drops,offense,off_pct
202009200chi,2020,ToilLe00,TE,Levine Toilolo,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17
202009200chi,2020,HoltJ.01,TE,J.P. Holtz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11
202009200chi,2020,GrahJi00,TE,Jimmy Graham,CHI,1,1,18,0,18,0,0,0,0,0,0,0,0,2.8,2.8,2.3,2.3,2.3,2.3,15,3,0,40,62
202009200chi,2020,KmetCo00,TE,Cole Kmet,CHI,1,1,12,0,12,0,0,0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,12,0,0,22,34
202009200chi,2020,HarrDe03,TE,Demetrius Harris,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,36,55
202009200clt,2020,GreeFa00,TE,Farrod Green,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
202009200clt,2020,SmitIr01,TE,Irv Smith Jr.,MIN,4,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,22,1,0,35,65
202009200clt,2020,RudoKy00,TE,Kyle Rudolph,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,38,70
202009200clt,2020,AlieMo00,TE,Mo Alie-Cox,IND,6,5,111,0,33,0,0,0,0,0,0,0,1,19.1,19.1,13.6,13.6,15.6,15.6,76.8,40,0,49,67
202009200clt,2020,ConkTy00,TE,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
202009200clt,2020,TogiNo00,TE,Noah Togiai,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51
202009200crd,2020,ThomLo00,TE,Logan Thomas,WAS,9,4,26,0,10,0,0,0,0,0,0,0,0,6.6,6.6,4.6,4.6,4.6,4.6,62.1,13,1,60,91
202009200crd,2020,BaugMa02,TE,Marcus Baugh,WAS,1,1,2,0,2,0,0,0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,2,0,15,23
202009200crd,2020,SpriJe00,TE,Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
202009200crd,2020,ThomJo05,TE,Jordan Thomas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202009200crd,2020,ArnoDa00,TE,Dan Arnold,ARI,4,2,26,0,20,0,0,0,0,0,0,0,0,4.6,4.6,3.6,3.6,3.6,3.6,54,12,0,56,73
202009200crd,2020,DaniDa02,TE,Darrell Daniels,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,43,56
202009200dal,2020,HursHa00,TE,Hayden Hurst,ATL,8,5,72,1,42,0,0,0,0,0,0,0,0,18.2,18.2,15.7,15.7,15.7,15.7,60,46,0,49,65
202009200dal,2020,SchuDa00,TE,Dalton Schultz,DAL,10,9,88,1,18,1,0,0,0,0,0,0,0,22.8,22.8,17.3,17.3,17.3,17.3,44,50,0,57,70
202009200dal,2020,BellBl00,TE,Blake Bell,DAL,3,2,34,0,24,0,0,0,0,0,0,0,0,5.4,5.4,4.4,4.4,4.4,4.4,29.1,5,0,33,40
202009200dal,2020,GrahJa01,TE,Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202009200dal,2020,StocLu00,TE,Luke Stocker,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39
202009200dal,2020,McKeSe01,TE,Sean McKeon,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202009200gnb,2020,HockTJ00,TE,T.J. Hockenson,DET,4,4,62,0,29,0,0,0,0,0,0,0,0,10.2,10.2,8.2,8.2,8.2,8.2,19.2,43,0,41,69
202009200gnb,2020,TonyRo00,TE,Robert Tonyan,GNB,3,2,25,1,14,0,0,0,0,0,0,0,0,10.5,10.5,9.5,9.5,9.5,9.5,48,3,0,44,60
202009200gnb,2020,LewiMa00,TE,Marcedes Lewis,GNB,1,1,4,0,4,0,0,0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,4,0,33,45
202009200gnb,2020,LoveJo02,TE,John Lovett,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15
202009200gnb,2020,SterJa00,TE,Jace Sternberger,GNB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,22
202009200gnb,2020,JameJe00,TE,Jesse James,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51
202009200htx,2020,AkinJo00,TE,Jordan Akins,HOU,7,7,55,0,12,0,0,0,0,0,0,0,0,12.5,12.5,9,9,9,9,18.9,36,0,49,83
202009200htx,2020,FellDa01,TE,Darren Fells,HOU,4,2,23,1,13,0,0,0,0,0,0,0,0,10.3,10.3,9.3,9.3,9.3,9.3,31.2,9,0,24,41
202009200htx,2020,AndrMa00,TE,Mark Andrews,BAL,3,1,29,0,29,0,0,0,0,0,0,0,0,3.9,3.9,3.4,3.4,3.4,3.4,38.1,18,0,38,58
202009200htx,2020,BoylNi00,TE,Nick Boyle,BAL,1,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,6,5,0,51,78
202009200mia,2020,KrofTy00,TE,Tyler Kroft,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51
202009200mia,2020,SmytDu00,TE,Durham Smythe,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47
202009200mia,2020,KnoxDa00,TE,Dawson Knox,BUF,3,1,36,0,36,1,0,0,0,0,0,0,0,3.6,3.6,2.1,2.1,2.1,2.1,32.1,29,0,22,36
202009200mia,2020,GillRe00,TE,Reggie Gilliam,BUF,1,1,1,1,1,0,0,0,0,0,0,0,0,7.1,7.1,6.6,6.6,6.6,6.6,1,0,0,3,5
202009200mia,2020,GesiMi00,TE,Mike Gesicki,MIA,11,8,130,1,27,0,0,0,0,0,0,0,1,30,30,23,23,25,25,116.6,32,0,41,55
202009200mia,2020,ShahAd00,TE,Adam Shaheen,MIA,2,1,4,0,4,0,0,0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,2,4,0,17,23
202009200nyj,2020,WoerCh00,TE,Charlie Woerner,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13
202009200nyj,2020,GrifRy00,TE,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42
202009200nyj,2020,WescTr00,TE,Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37
202009200nyj,2020,ReedJo02,TE,Jordan Reed,SFO,8,7,50,2,18,0,0,0,0,0,0,0,0,24,24,20.5,20.5,20.5,20.5,27.2,27,0,28,46
202009200nyj,2020,HernCh00,TE,Chris Herndon,NYJ,4,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,16,8,1,48,74
202009200nyj,2020,DwelRo00,TE,Ross Dwelley,SFO,1,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,2,3,0,39,64
202009200oti,2020,O'ShJa00,TE,James O'Shaughnessy,JAX,4,4,40,0,13,0,0,0,0,0,0,0,0,8,8,6,6,6,6,35.2,5,0,35,46
202009200oti,2020,EifeTy00,TE,Tyler Eifert,JAX,6,3,36,1,19,0,0,0,0,0,0,0,0,12.6,12.6,11.1,11.1,11.1,11.1,88.2,4,0,45,59
202009200oti,2020,ElleBe00,TE,Ben Ellefson,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
202009200oti,2020,PruiMy00,TE,MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34
202009200oti,2020,SmitJo01,TE,Jonnu Smith,TEN,5,4,84,2,63,0,0,0,0,0,0,0,0,24.4,24.4,22.4,22.4,22.4,22.4,33,52,0,54,87
202009200oti,2020,FirkAn00,TE,Anthony Firkser,TEN,4,4,45,0,16,0,0,0,0,0,0,0,0,8.5,8.5,6.5,6.5,6.5,6.5,41.2,4,0,14,23
202009200phi,2020,GoedDa00,TE,Dallas Goedert,PHI,8,4,30,0,11,0,0,0,0,0,0,0,0,7,7,5,5,5,5,64,10,0,63,89
202009200phi,2020,HigbTy00,TE,Tyler Higbee,LAR,5,5,54,3,28,0,0,0,0,0,0,0,0,28.4,28.4,25.9,25.9,25.9,25.9,44,10,0,59,86
202009200phi,2020,ErtzZa00,TE,Zach Ertz,PHI,7,5,42,0,12,0,0,0,0,0,0,0,0,9.2,9.2,6.7,6.7,6.7,6.7,58.1,8,0,67,94
202009200phi,2020,EverGe00,TE,Gerald Everett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43
202009200phi,2020,MundJo00,TE,Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202009200pit,2020,FantNo00,TE,Noah Fant,DEN,5,4,57,1,22,0,0,0,0,0,0,0,0,17.7,17.7,15.7,15.7,15.7,15.7,50,17,0,61,79
202009200pit,2020,VannNi00,TE,Nick Vannett,DEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,30
202009200pit,2020,BeckAn01,TE,Andrew Beck,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
202009200pit,2020,ButtJa00,TE,Jake Butt,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
202009200pit,2020,McDoVa00,TE,Vance McDonald ,PIT,2,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,10,3,0,36,55
202009200pit,2020,EbroEr00,TE,Eric Ebron,PIT,5,3,43,0,21,0,0,0,0,0,0,0,0,7.3,7.3,5.8,5.8,5.8,5.8,49,17,1,50,77
202009200sdg,2020,KelcTr00,TE,Travis Kelce,KAN,14,9,90,1,20,0,0,0,0,0,0,0,0,24,24,19.5,19.5,19.5,19.5,117.6,30,0,74,96
202009200sdg,2020,KeizNi00,TE,Nick Keizer,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14
202009200sdg,2020,GreeVi00,TE,Virgil Green,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42
202009200sdg,2020,AndeSt01,TE,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
202009200sdg,2020,HenrHu00,TE,Hunter Henry,LAC,8,6,83,0,22,0,0,0,0,0,0,0,0,14.3,14.3,11.3,11.3,11.3,11.3,76,34,0,71,86
202009200sea,2020,IzzoRy00,TE,Ryan Izzo,NWE,2,2,19,0,16,0,0,0,0,0,0,0,0,3.9,3.9,2.9,2.9,2.9,2.9,13,6,0,70,97
202009200sea,2020,AsiaDe00,TE,Devin Asiasi,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14
202009200sea,2020,HollJa03,TE,Jacob Hollister,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14
202009200sea,2020,DissWi00,TE,Will Dissly,SEA,1,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,5,4,0,31,49
202009200sea,2020,OlseGr00,TE,Greg Olsen,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,45,71
202009200tam,2020,ThomIa00,TE,Ian Thomas,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55
202009200tam,2020,HowaO.00,TE,O.J. Howard,TAM,3,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,23.1,2,1,34,56
202009200tam,2020,GronRo00,TE,Rob Gronkowski,TAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,42,69
202009200tam,2020,ThomCo03,TE,Colin Thompson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202009200tam,2020,BratCa00,TE,Cameron Brate,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
202009200tam,2020,ManhCh00,TE,Chris Manhertz,CAR,1,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,7,1,0,36,49
202009210rai,2020,MoreFo00,TE,Foster Moreau,LVR,1,1,31,0,31,0,0,0,0,0,0,0,0,4.1,4.1,3.6,3.6,3.6,3.6,20,11,0,32,40
202009210rai,2020,WittJa00,TE,Jason Witten,LVR,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,3,0,0,26,33
202009210rai,2020,CookJa02,TE,Jared Cook,NOR,5,2,13,1,7,0,0,0,0,0,0,0,0,9.3,9.3,8.3,8.3,8.3,8.3,52,3,0,39,65
202009210rai,2020,WallDa01,TE,Darren Waller,LVR,16,12,105,1,18,0,0,0,0,0,0,0,1,31.5,31.5,22.5,22.5,24.5,24.5,105.6,54,0,74,93
202009210rai,2020,TrauAd00,TE,Adam Trautman,NOR,1,1,17,0,17,0,0,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,16,1,0,8,13
202009210rai,2020,HillJo02,TE,Josh Hill,NOR,2,1,16,0,16,0,0,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,10,20,0,22,37
202009240jax,2020,GesiMi00,TE,Mike Gesicki,MIA,3,1,15,1,15,0,0,0,0,0,0,0,0,8.5,8.5,8,8,8,8,44.1,1,1,30,49
202009240jax,2020,ShahAd00,TE,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39
202009240jax,2020,DaviTy02,TE,Tyler Davis,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18
202009240jax,2020,O'ShJa00,TE,James O'Shaughnessy,JAX,4,3,29,0,12,0,0,0,0,0,0,0,0,5.9,5.9,4.4,4.4,4.4,4.4,23.2,9,0,27,41
202009240jax,2020,EifeTy00,TE,Tyler Eifert,JAX,3,2,11,0,6,0,0,0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,18,1,0,40,61
202009240jax,2020,SmytDu00,TE,Durham Smythe,MIA,1,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,2,5,0,42,69
202009270atl,2020,GrahJi00,TE,Jimmy Graham,CHI,10,6,60,2,29,0,0,0,0,0,0,0,0,24,24,21,21,21,21,63,25,0,55,67
202009270atl,2020,KmetCo00,TE,Cole Kmet,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32
202009270atl,2020,HoltJ.01,TE,J.P. Holtz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
202009270atl,2020,GrahJa01,TE,Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
202009270atl,2020,HursHa00,TE,Hayden Hurst,ATL,3,1,1,1,1,0,0,0,0,0,0,0,0,7.1,7.1,6.6,6.6,6.6,6.6,11.1,0,1,43,63
202009270atl,2020,HarrDe03,TE,Demetrius Harris,CHI,3,3,15,0,8,0,0,0,0,0,0,0,0,4.5,4.5,3,3,3,3,6.9,8,0,34,42
202009270atl,2020,StocLu00,TE,Luke Stocker,ATL,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,2,4,0,32,47
202009270buf,2020,GillRe00,TE,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202009270buf,2020,HigbTy00,TE,Tyler Higbee,LAR,2,2,40,0,31,0,0,0,0,0,0,0,0,8,8,7,7,7,7,21,19,0,50,72
202009270buf,2020,EverGe00,TE,Gerald Everett,LAR,2,2,34,0,18,0,0,0,0,0,0,0,0,5.4,5.4,4.4,4.4,4.4,4.4,21,13,0,28,41
202009270buf,2020,KrofTy00,TE,Tyler Kroft,BUF,5,4,24,2,13,0,0,0,0,0,0,0,0,18.4,18.4,16.4,16.4,16.4,16.4,50,12,0,44,71
202009270buf,2020,SmitLe00,TE,Lee Smith,BUF,1,1,1,1,1,0,0,0,0,0,0,0,0,7.1,7.1,6.6,6.6,6.6,6.6,1,0,0,1,2
202009270cle,2020,BaugMa02,TE,Marcus Baugh,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20
202009270cle,2020,SpriJe00,TE,Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
202009270cle,2020,CarlSt00,TE,Stephen Carlson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
202009270cle,2020,HoopAu00,TE,Austin Hooper,CLE,4,3,25,0,10,0,0,0,0,0,0,0,0,5.5,5.5,4,4,4,4,6,28,0,54,86
202009270cle,2020,BryaHa00,TE,Harrison Bryant,CLE,2,1,3,1,3,0,0,0,0,0,0,0,0,7.3,7.3,6.8,6.8,6.8,6.8,8,0,1,40,63
202009270cle,2020,ThomLo00,TE,Logan Thomas,WAS,7,4,31,0,14,0,0,0,0,0,0,0,0,7.1,7.1,5.1,5.1,5.1,5.1,56,4,2,55,86
202009270clt,2020,WescTr00,TE,Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23
202009270clt,2020,DoylJa00,TE,Jack Doyle,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54
202009270clt,2020,HernCh00,TE,Chris Herndon,NYJ,5,3,21,0,9,0,0,0,0,0,0,0,0,5.1,5.1,3.6,3.6,3.6,3.6,24,21,0,51,80
202009270clt,2020,GrifRy00,TE,Ryan Griffin,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,18,28
202009270clt,2020,TogiNo00,TE,Noah Togiai,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,15,25
202009270clt,2020,AlieMo00,TE,Mo Alie-Cox,IND,3,3,50,1,45,0,0,0,0,0,0,0,0,14,14,12.5,12.5,12.5,12.5,21,29,0,35,59
202009270crd,2020,DaniDa02,TE,Darrell Daniels,ARI,2,2,24,0,15,0,0,0,0,0,0,0,0,4.4,4.4,3.4,3.4,3.4,3.4,4,20,0,38,58
202009270crd,2020,ArnoDa00,TE,Dan Arnold,ARI,2,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,28,2,0,31,48
202009270crd,2020,HockTJ00,TE,T.J. Hockenson,DET,7,4,53,0,27,0,0,0,0,0,0,0,0,9.3,9.3,7.3,7.3,7.3,7.3,67.2,18,1,54,82
202009270crd,2020,JameJe00,TE,Jesse James,DET,4,3,28,1,15,0,0,0,0,0,0,0,0,11.8,11.8,10.3,10.3,10.3,10.3,15.2,19,0,33,50
202009270den,2020,HowaO.00,TE,O.J. Howard,TAM,4,3,49,0,33,0,0,0,0,0,0,0,0,7.9,7.9,6.4,6.4,6.4,6.4,52,15,0,33,49
202009270den,2020,GronRo00,TE,Rob Gronkowski,TAM,7,6,48,0,10,0,0,0,0,0,0,0,0,10.8,10.8,7.8,7.8,7.8,7.8,41.3,28,0,63,93
202009270den,2020,FantNo00,TE,Noah Fant,DEN,10,5,46,0,18,0,0,0,0,0,0,0,0,9.6,9.6,7.1,7.1,7.1,7.1,76,21,2,53,84
202009270den,2020,ButtJa00,TE,Jake Butt,DEN,1,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,4,1,0,18,29
202009270den,2020,BratCa00,TE,Cameron Brate,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
202009270den,2020,BeckAn01,TE,Andrew Beck,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
202009270min,2020,SmitJo01,TE,Jonnu Smith,TEN,8,5,61,0,21,0,0,0,0,0,0,0,0,11.1,11.1,8.6,8.6,8.6,8.6,86.4,14,0,66,88
202009270min,2020,PruiMy00,TE,MyCole Pruitt,TEN,2,2,16,0,10,0,0,0,0,0,0,0,0,3.6,3.6,2.6,2.6,2.6,2.6,11,5,0,25,33
202009270min,2020,RudoKy00,TE,Kyle Rudolph,MIN,3,2,11,1,8,0,0,0,0,0,0,0,0,9.1,9.1,8.1,8.1,8.1,8.1,6,9,0,48,74
202009270min,2020,FirkAn00,TE,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25
202009270min,2020,SmitIr01,TE,Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55
202009270min,2020,ConkTy00,TE,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15
202009270nor,2020,TonyRo00,TE,Robert Tonyan,GNB,5,5,50,1,16,0,0,0,0,0,0,0,0,16,16,13.5,13.5,13.5,13.5,12,38,0,39,63
202009270nor,2020,SterJa00,TE,Jace Sternberger,GNB,3,3,36,0,23,0,0,0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,18,18,0,20,32
202009270nor,2020,LewiMa00,TE,Marcedes Lewis,GNB,2,1,18,1,18,0,0,0,0,0,0,0,0,8.8,8.8,8.3,8.3,8.3,8.3,16,3,0,20,32
202009270nor,2020,LoveJo02,TE,John Lovett,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202009270nor,2020,HillJo02,TE,Josh Hill,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33
202009270nor,2020,CookJa02,TE,Jared Cook,NOR,3,2,21,0,13,0,0,0,0,0,0,0,0,4.1,4.1,3.1,3.1,3.1,3.1,30.9,0,0,21,34
202009270nor,2020,TrauAd00,TE,Adam Trautman,NOR,2,2,17,0,10,0,0,0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,14,3,0,32,52
202009270nwe,2020,IzzoRy00,TE,Ryan Izzo,NWE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,43,62
202009270nwe,2020,MoreFo00,TE,Foster Moreau,LVR,2,2,25,1,24,0,0,0,0,0,0,0,0,10.5,10.5,9.5,9.5,9.5,9.5,21,4,0,15,25
202009270nwe,2020,WallDa01,TE,Darren Waller,LVR,4,2,9,0,8,0,0,0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,29.2,1,0,56,95
202009270nwe,2020,WittJa00,TE,Jason Witten,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25
202009270nwe,2020,CarrDe00,TE,Derek Carrier,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202009270nwe,2020,AsiaDe00,TE,Devin Asiasi,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42
202009270nyg,2020,DwelRo00,TE,Ross Dwelley,SFO,4,4,49,0,20,0,0,0,0,0,0,0,0,8.9,8.9,6.9,6.9,6.9,6.9,19.2,30,0,64,81
202009270nyg,2020,ReedJo02,TE,Jordan Reed,SFO,6,2,23,0,12,0,0,0,0,0,0,0,0,4.3,4.3,3.3,3.3,3.3,3.3,55.8,2,0,18,23
202009270nyg,2020,EngrEv00,TE,Evan Engram,NYG,5,3,22,0,9,0,0,0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,32,12,0,44,85
202009270nyg,2020,SmitKa00,TE,Kaden Smith,NYG,2,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,8,9,0,16,31
202009270nyg,2020,WoerCh00,TE,Charlie Woerner,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15
202009270nyg,2020,ToilLe00,TE,Levine Toilolo,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
202009270phi,2020,SchrMa00,TE,Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202009270phi,2020,ErtzZa00,TE,Zach Ertz,PHI,10,7,70,0,30,0,0,0,0,0,0,0,0,14,14,10.5,10.5,10.5,10.5,111,8,1,84,92
202009270phi,2020,RodgRi00,TE,Richard Rodgers,PHI,2,2,15,0,12,0,0,0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,3,12,0,33,36
202009270phi,2020,GoedDa00,TE,Dallas Goedert,PHI,1,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,1,6,0,6,7
202009270phi,2020,CartCe00,TE,Cethan Carter,CIN,1,1,1,0,1,0,0,0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,1,0,9,13
202009270phi,2020,SampDr00,TE,Drew Sample,CIN,1,1,1,0,1,0,0,0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,-1,2,0,64,89
202009270pit,2020,BrowPh01,TE,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
202009270pit,2020,AkinJo00,TE,Jordan Akins,HOU,3,2,28,0,20,0,0,0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,18,15,0,32,68
202009270pit,2020,FellDa01,TE,Darren Fells,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,24,51
202009270pit,2020,EbroEr00,TE,Eric Ebron,PIT,7,5,52,1,17,0,0,0,0,0,0,0,0,16.2,16.2,13.7,13.7,13.7,13.7,58.1,8,0,60,75
202009270pit,2020,McDoVa00,TE,Vance McDonald ,PIT,3,3,35,0,15,0,0,0,0,0,0,0,0,6.5,6.5,5,5,5,5,9,26,0,41,51
